layer,dialect,pc1_mean,pc2_mean,count,within_var
0,afr_Latn,-0.02345893040595952,-0.0071358745686216285,100,2.799225589636326e-06
0,ben_Beng,0.13782991071587897,-0.023485481808182235,100,7.41426745724e-05
0,eng_Latn,-0.03248446549465516,-0.011329380043488203,100,2.4391375700016506e-06
0,fra_Latn,-0.025110767547592183,-0.005944284940403939,100,3.3681473566997935e-06
0,hin_Deva,0.02448207790525331,0.07780670137599052,100,0.00011351449361728719
0,spa_Latn,-0.026577234992353694,-0.00548019631105823,100,2.669195932964995e-06
0,swh_Latn,-0.02226709635560666,-0.00889366749348406,100,1.9291965950266084e-06
0,urd_Latn,-0.022618557135458076,-0.008363605491302743,100,2.3419594255975033e-06
0,yor_Latn,-0.009794936689507011,-0.007174210719449476,100,1.653650185974142e-05
1,afr_Latn,-0.04548846946265115,-0.010559193396595258,100,0.00018127642263922677
1,ben_Beng,0.23136088562648496,-0.02016421223171922,100,0.0003055681217773459
1,eng_Latn,-0.09605049136557454,-0.07925173837378338,100,0.0001389116683264308
1,fra_Latn,-0.04696696847112662,-0.06359258659114876,100,0.00020660082146833222
1,hin_Deva,0.07699602827963509,-0.04299639100440533,100,0.00031747979969475585
1,spa_Latn,-0.05509284108229307,-0.058450588399125133,100,0.00018638797807961544
1,swh_Latn,-0.04100432371009245,0.11159386893625987,100,0.0008020148539280279
1,urd_Latn,-0.03947308049961968,0.09443066256501487,100,0.0006675670306879904
1,yor_Latn,0.015719260685237536,0.0689901784955023,100,0.0005685024126846456
2,afr_Latn,0.14261187899991362,-0.06054329769531158,100,0.04842493373488429
2,ben_Beng,-0.7425730294408271,-0.14279516081601643,100,0.01781781502800881
2,eng_Latn,0.5853574079203733,-0.05517952925613654,100,0.050602430645692344
2,fra_Latn,0.19067947081083925,-0.06862287929760694,100,0.04837984454737306
2,hin_Deva,-0.1905155454599472,-0.06714719679143888,100,0.038377328044435714
2,spa_Latn,0.22873358273748018,-0.05810272719064751,100,0.047463161524301044
2,swh_Latn,0.021566211400948086,0.1814124978589927,100,0.04844522738698971
2,urd_Latn,-0.04004300932857657,0.13050199199344245,100,0.04753989101759645
2,yor_Latn,-0.19581696764020343,0.14047630119472265,100,0.04429855537187427
3,afr_Latn,0.15326436356957227,0.03924505737136133,100,0.04793134938499137
3,ben_Beng,-0.8058832654917668,0.17721683467522412,100,0.01901141111056869
3,eng_Latn,0.6205352288368186,0.08002891741310691,100,0.04823719229772276
3,fra_Latn,0.21366993550159427,0.09989112824582724,100,0.04739257018289093
3,hin_Deva,-0.19679664786494908,0.10375708822644474,100,0.03888856525174282
3,spa_Latn,0.25211156792169226,0.09312537643821708,100,0.0460361061642672
3,swh_Latn,0.018360590822279806,-0.19606386827405398,100,0.048157763195641114
3,urd_Latn,-0.04460443870956448,-0.1544861498598011,100,0.04784399809400824
3,yor_Latn,-0.2106573345856758,-0.24271438423632638,100,0.045705418749255884
4,afr_Latn,0.16599838203802644,0.049607635197642545,100,0.04760634230343421
4,ben_Beng,-0.867412520004796,0.25595608656743457,100,0.020230359184657168
4,eng_Latn,0.6803881775952597,0.0989314717338882,100,0.044659923779253784
4,fra_Latn,0.2632259496614303,0.14286255534254588,100,0.045665294579294004
4,hin_Deva,-0.2004064872481605,0.18799249656165132,100,0.039394761394513915
4,spa_Latn,0.30607662028024596,0.1395718798328709,100,0.043802435873346084
4,swh_Latn,-0.013981317690997683,-0.3251325380429966,100,0.05077497076644239
4,urd_Latn,-0.06376327587628967,-0.13179842625165256,100,0.04921850285935451
4,yor_Latn,-0.2701255287547187,-0.4179911609413842,100,0.0503727600813193
5,afr_Latn,0.17898537959092253,0.0542245722563952,100,0.04714085437334079
5,ben_Beng,-0.9823390138148842,0.30792702827551705,100,0.023067129199878578
5,eng_Latn,0.7377680766737673,0.11808630305960706,100,0.04140877133450229
5,fra_Latn,0.30263855175921156,0.17220996251458998,100,0.04411372728362147
5,hin_Deva,-0.2233790924745341,0.223258160644187,100,0.04024295589374852
5,spa_Latn,0.34925462335276886,0.1690675901331385,100,0.041925807997401275
5,swh_Latn,-0.002461947638936089,-0.3113839133362502,100,0.05027895406949455
5,urd_Latn,-0.08345892842510841,-0.24078557993242555,100,0.05188298837037922
5,yor_Latn,-0.2770076490232073,-0.4926041236147591,100,0.052656951762471864
6,afr_Latn,0.21171735732915373,0.0759754577422462,100,0.04583223892796984
6,ben_Beng,-1.1036695129492091,0.37922226258157726,100,0.02620986250067653
6,eng_Latn,0.8002706900277152,0.1288653242268935,100,0.03776584300567352
6,fra_Latn,0.36774269139347493,0.1842337698547798,100,0.04115627444603368
6,hin_Deva,-0.24753551548413366,0.2905841457783572,100,0.04203049929392665
6,spa_Latn,0.41644127802726977,0.17046072076929764,100,0.038626817786510656
6,swh_Latn,-0.004053351136017411,-0.3413112092883279,100,0.05048713671417221
6,urd_Latn,-0.12305152578762506,-0.2197464097700073,100,0.05544038804412958
6,yor_Latn,-0.317862111420629,-0.6682840618948166,100,0.059153117307415355
7,afr_Latn,0.24152122786323701,0.06677768377291106,100,0.04891022349020508
7,ben_Beng,-1.1955081539633732,0.4746092813942127,100,0.030746068975906805
7,eng_Latn,0.8617147858173594,0.14704825305077493,100,0.037956661940089065
7,fra_Latn,0.40504800437955135,0.21218566133360728,100,0.04414565891929319
7,hin_Deva,-0.2637539134204319,0.328383662171549,100,0.04684483603938308
7,spa_Latn,0.45351720147283386,0.19601146085989732,100,0.04162542715549505
7,swh_Latn,0.016592418520429062,-0.2538536318952407,100,0.05308396903775189
7,urd_Latn,-0.16035026907041597,-0.31425932264272033,100,0.0641883918746823
7,yor_Latn,-0.3587813015991895,-0.8569030480449914,100,0.06923720394283689
8,afr_Latn,0.25512032237446775,-0.08046988448585919,100,0.05538017564691633
8,ben_Beng,-1.2535924943380135,-0.521639581664521,100,0.037337473893176536
8,eng_Latn,0.9080561687125923,-0.1258183283956594,100,0.041344809280602635
8,fra_Latn,0.44042948408744154,-0.2250500315324398,100,0.049826478851127884
8,hin_Deva,-0.2485323461347908,-0.3371064213380502,100,0.054290612438944744
8,spa_Latn,0.48881765847861536,-0.20479682485250922,100,0.0472060884073389
8,swh_Latn,-0.0004358773615726946,0.2084109665002338,100,0.060176429953535664
8,urd_Latn,-0.16689505163112575,0.36652027362517103,100,0.07126214281042903
8,yor_Latn,-0.4229678641876153,0.9199498321436341,100,0.08074349652544092
9,afr_Latn,0.2557417978077616,0.07143573555559593,100,0.05985221690353221
9,ben_Beng,-1.23687421253153,0.5823331789594316,100,0.038831146672061875
9,eng_Latn,0.9574209120856118,0.09096773912301785,100,0.04534298851634373
9,fra_Latn,0.480796196547246,0.20097399998095417,100,0.0542349253598293
9,hin_Deva,-0.23048879283876433,0.3722128514059139,100,0.058340664951808646
9,spa_Latn,0.5230259462121543,0.18637573357041398,100,0.05245960540382598
9,swh_Latn,0.0015062755783471083,-0.2029256274086191,100,0.06291345288385727
9,urd_Latn,-0.23066427155077554,-0.32294722383248514,100,0.07564864326519113
9,yor_Latn,-0.5204638513100511,-0.9784263873542227,100,0.08829592321736608
10,afr_Latn,0.28586779799337486,-0.06589593058873644,100,0.0612232701819538
10,ben_Beng,-1.3911496717115464,-0.5614393550649397,100,0.04306156687091138
10,eng_Latn,0.9961176379787541,-0.16792307953059218,100,0.045082302019432426
10,fra_Latn,0.524177381156958,-0.2253410019310261,100,0.053665814259486
10,hin_Deva,-0.33328607558265866,-0.41510053374422545,100,0.06449689727734413
10,spa_Latn,0.5751934239676578,-0.21971962502145903,100,0.05218906717270791
10,swh_Latn,0.012491874277758457,0.2611115159315753,100,0.06629692342546814
10,urd_Latn,-0.23033093390254386,0.32735887893249455,100,0.0819465964869167
10,yor_Latn,-0.43908143417775547,1.066949131016909,100,0.0919597053253382
11,afr_Latn,0.29895682623933534,0.0767695875097203,100,0.061425996282407774
11,ben_Beng,-1.4123631650751063,0.576557566003412,100,0.044365785652705436
11,eng_Latn,1.0337834435768625,0.17854265985924422,100,0.04284138885893994
11,fra_Latn,0.5508572248149134,0.22412407638723417,100,0.0537004364776598
11,hin_Deva,-0.36677625531702984,0.4455050992289465,100,0.06826819168129196
11,spa_Latn,0.6020424558694781,0.2114274123903056,100,0.05101513021003511
11,swh_Latn,0.040825683794735286,-0.2792054659686571,100,0.06628381258808841
11,urd_Latn,-0.31997801825056504,-0.33238674267140345,100,0.09016135658138451
11,yor_Latn,-0.427348195652624,-1.1013341927388018,100,0.09176944867821753
12,afr_Latn,0.30208338304378035,0.07544655488396249,100,0.06177879426387156
12,ben_Beng,-1.4344692532227064,0.6435852858786558,100,0.045334742130233925
12,eng_Latn,1.0979914428304327,0.12575945806636607,100,0.041447595710573215
12,fra_Latn,0.5941094656480338,0.2328725240982278,100,0.05342658381920665
12,hin_Deva,-0.33899613997654243,0.4614306418987061,100,0.06998197033599529
12,spa_Latn,0.6497204501424316,0.21677351236963088,100,0.05131437956823096
12,swh_Latn,0.0076109516899211995,-0.2830542558933442,100,0.06789183614890615
12,urd_Latn,-0.3379597966499515,-0.3734253934332505,100,0.08880223618516771
12,yor_Latn,-0.5400905035053993,-1.0993883278689542,100,0.0964373093911293
13,afr_Latn,0.34114824091608603,0.0605615485194039,100,0.06815065543994489
13,ben_Beng,-1.5505333679301947,0.7013448147859452,100,0.05919909231502552
13,eng_Latn,1.1915425749218627,0.13327414995371076,100,0.04276047522808805
13,fra_Latn,0.6806042085453786,0.23040115211293113,100,0.059031059153943834
13,hin_Deva,-0.363902826522552,0.4890572652569739,100,0.0866825995979253
13,spa_Latn,0.7375270043215894,0.21334406342591009,100,0.057131056547818124
13,swh_Latn,-0.002600168864501487,-0.2973949772241832,100,0.07623527494230799
13,urd_Latn,-0.401482190890402,-0.4173874686000228,100,0.10500157642919579
13,yor_Latn,-0.6323034744972663,-1.1132005482306695,100,0.10816293287171118
14,afr_Latn,0.3211230482608773,0.0775232702063594,100,0.07153930028367152
14,ben_Beng,-1.5594183307421767,0.6875251062383373,100,0.060647001429185
14,eng_Latn,1.164938640956158,0.1484529225746404,100,0.04623948147327474
14,fra_Latn,0.6338422486359303,0.26711292791936736,100,0.06333112285334223
14,hin_Deva,-0.37087880972803594,0.47744395037768966,100,0.08600371385583797
14,spa_Latn,0.6890331023368204,0.24410140517993478,100,0.06020999131698706
14,swh_Latn,0.016699714374720474,-0.254926537255293,100,0.07664679919472393
14,urd_Latn,-0.34666821608836523,-0.46784082784189407,100,0.10335140556427169
14,yor_Latn,-0.5486713980059299,-1.1793922173991414,100,0.11552890915230918
15,afr_Latn,0.4005038023926996,0.09034199205042136,100,0.0579665845138839
15,ben_Beng,-1.7462843156156733,0.7840966581051478,100,0.058266079062885605
15,eng_Latn,1.250498387143894,0.21333929050410438,100,0.03646046229676414
15,fra_Latn,0.8108595887343075,0.2728645620728062,100,0.047703723527511475
15,hin_Deva,-0.5267663886684728,0.6543574397546635,100,0.08400466987905147
15,spa_Latn,0.8800546578140974,0.25384816149460787,100,0.04614482145280999
15,swh_Latn,0.01804097791664365,-0.5292239805196529,100,0.07092690849399608
15,urd_Latn,-0.48838072306301533,-0.2856744939067752,100,0.0997808138528881
15,yor_Latn,-0.59852598665448,-1.4539496295553218,100,0.11695933714585303
16,afr_Latn,0.4558131487456861,-0.09525320117678066,100,0.05825327505374225
16,ben_Beng,-1.8841536082487444,-0.8492067273618946,100,0.06292473781434207
16,eng_Latn,1.349094352987147,-0.258492181855992,100,0.03490479439331745
16,fra_Latn,0.8724008875132228,-0.29054777977489354,100,0.046175354168591906
16,hin_Deva,-0.6050899907586982,-0.7254564788583717,100,0.09062303355961612
16,spa_Latn,0.9405795625118297,-0.27149042556493197,100,0.044874922856612244
16,swh_Latn,0.031022257335057618,0.5133189024263468,100,0.07493181277281165
16,urd_Latn,-0.5611319616511906,0.30936095204217634,100,0.11458816360679128
16,yor_Latn,-0.5985346484343089,1.6677669401243422,100,0.13394759808191317
17,afr_Latn,0.5823749410312992,0.13863117819180915,100,0.062033177128810554
17,ben_Beng,-2.0430521443991445,1.158048199708111,100,0.0767430676492658
17,eng_Latn,1.620342757529626,0.1298166116249148,100,0.04186667848423694
17,fra_Latn,1.1091066389147954,0.26314353623759174,100,0.05284799683219256
17,hin_Deva,-0.6275718310344438,0.8510570396946469,100,0.10748575737649618
17,spa_Latn,1.20466316420616,0.25538601560379576,100,0.0548822839835576
17,swh_Latn,-0.10898161303482273,-0.7418504958803599,100,0.08877921149494035
17,urd_Latn,-0.7704474321427847,0.008132780507215307,100,0.14154601951230583
17,yor_Latn,-0.9664344810706837,-2.062364865687726,100,0.1777127972356329
18,afr_Latn,0.719762007706598,-0.08410332383635623,100,0.06348770270904185
18,ben_Beng,-2.0002997717031437,-1.856986249633151,100,0.09403012316585785
18,eng_Latn,1.79031361928181,0.13718866850705466,100,0.04276716199250207
18,fra_Latn,1.2860364657734664,-0.12868445142292306,100,0.05516806312396009
18,hin_Deva,-0.4414276968792465,-1.106864539006966,100,0.11540461198278208
18,spa_Latn,1.3879047686076884,-0.08339087578649376,100,0.05345039600244085
18,swh_Latn,-0.31780674154011485,0.942889679866517,100,0.10964173523018081
18,urd_Latn,-0.7559210549149233,-0.3119301476414946,100,0.1572300433446668
18,yor_Latn,-1.6685615963321327,2.4918812389538134,100,0.25382267498681194
19,afr_Latn,0.7074382717047338,-0.258740657029004,100,0.0738919850897715
19,ben_Beng,-2.673847027339536,-1.7095820715283179,100,0.11830673361790073
19,eng_Latn,1.9643159753738701,-0.14063835671156957,100,0.046749186367022924
19,fra_Latn,1.4526726483436938,-0.31003000972939065,100,0.0532650043889979
19,hin_Deva,-0.753857667304536,-1.137332801900769,100,0.13466974743459761
19,spa_Latn,1.5878601335445115,-0.2444369637613177,100,0.052610418551236285
19,swh_Latn,-0.06725376162760056,0.999118315607086,100,0.11572542206500648
19,urd_Latn,-0.8065711984558213,-0.2013374695121314,100,0.18370010551540839
19,yor_Latn,-1.410757374239318,3.0029800145654146,100,0.30140795338615134
20,afr_Latn,-0.7601557758394826,-0.3446231665836001,100,0.07677175794001566
20,ben_Beng,3.39438337757493,-1.4485447478214033,100,0.1640154061670029
20,eng_Latn,-2.1580869356597407,-0.5795783505928397,100,0.04879339243275962
20,fra_Latn,-1.573670038975646,-0.6597019193036686,100,0.050778322065238496
20,hin_Deva,1.0859620175614115,-1.230339989274982,100,0.15891953666299452
20,spa_Latn,-1.7480317347347918,-0.6008426168604601,100,0.04993927528158593
20,swh_Latn,-0.058197300832976605,1.8846866577924692,100,0.1892530883807259
20,urd_Latn,0.9468634132083351,-0.10742899992460567,100,0.2140229052346095
20,yor_Latn,0.870932977697959,3.08637313256909,100,0.30030177270575265
21,afr_Latn,-0.9550258494910082,-0.5681180798618947,100,0.07249587936325268
21,ben_Beng,0.24234550522899417,3.6764425378675907,100,0.16645598922405297
21,eng_Latn,-1.778811364345751,-1.6994584325174948,100,0.05330820807364545
21,fra_Latn,-1.5305626810345612,-1.2504708915321816,100,0.050828595948252384
21,hin_Deva,-0.7704958894789717,1.7405220962763475,100,0.1692724792858469
21,spa_Latn,-1.6009728757227928,-1.391625967436076,100,0.051434334286539235
21,swh_Latn,0.8060684312296282,-0.44050452348204483,100,0.14543976636418865
21,urd_Latn,0.004686755408654716,1.241009722991527,100,0.23944965290501768
21,yor_Latn,5.582767968205804,-1.307796462305772,100,0.71428802520178
22,afr_Latn,-1.1544559896130848,-0.5998499141266533,100,0.0827117158077305
22,ben_Beng,0.90155026323007,3.1446756650222527,100,0.18793025621842566
22,eng_Latn,-2.336108626550452,-1.7117775525322996,100,0.07649145551598499
22,fra_Latn,-1.9258998430907917,-1.2318696718606383,100,0.0620413163469479
22,hin_Deva,-0.3936541953031785,2.451195072297844,100,0.2975411113272628
22,spa_Latn,-2.02944043529299,-1.3507414771358162,100,0.06760730695323978
22,swh_Latn,1.0438262597933339,-0.70426060177207,100,0.2072355832919075
22,urd_Latn,0.4750987551289318,2.3250996418534142,100,0.47359475816953794
22,yor_Latn,5.419083811698162,-2.322471161746033,100,0.7894040366282927
23,afr_Latn,-1.3182976878395878,-0.5742797708082309,100,0.08866949920108158
23,ben_Beng,1.1464851084240781,3.095253483240811,100,0.2121121326597399
23,eng_Latn,-2.6896311852577814,-1.731089164776198,100,0.10001536873254756
23,fra_Latn,-2.2097116425117282,-1.1524260074407302,100,0.07121089966548468
23,hin_Deva,-0.1893071348342273,2.6080663517668587,100,0.3554317915274593
23,spa_Latn,-2.355695359103707,-1.3213754215534539,100,0.07781687366339234
23,swh_Latn,1.3879799552878576,-0.45647413223745176,100,0.2962339563658547
23,urd_Latn,0.8232214562708592,2.5302107549034956,100,0.5942432277048451
23,yor_Latn,5.404956489564237,-2.997886093095099,100,0.8466055928452423
24,afr_Latn,-1.4043871569345376,-0.40317280501416425,100,0.12560018156260105
24,ben_Beng,1.9430953111306652,3.3811292396059582,100,0.3011962583879464
24,eng_Latn,-3.1859987142673627,-1.5004926322727792,100,0.14780618256104594
24,fra_Latn,-2.508289304705061,-0.9465292033791749,100,0.1025297232743326
24,hin_Deva,0.15926713467316142,2.638060705689201,100,0.42927218251104626
24,spa_Latn,-2.7286606812083884,-1.0611052228438624,100,0.11242166371190522
24,swh_Latn,1.63302269953626,-0.4390718906324402,100,0.41500993749531445
24,urd_Latn,1.0222802380735272,2.26140815047517,100,0.6458632626752826
24,yor_Latn,5.069670473701737,-3.9302263416279044,100,0.9178378255605152
25,afr_Latn,-2.2961208334226155,-0.7328269663170428,100,0.06575949726044637
25,ben_Beng,1.844964236173717,3.0008265498312623,100,0.27963994069324144
25,eng_Latn,-3.5322500793093847,-1.235878899270134,100,0.14710379424277595
25,fra_Latn,-3.2443750830006928,-1.0615041105501772,100,0.09118793631136751
25,hin_Deva,0.34471681377012847,3.6420152579315044,100,0.587017964829961
25,spa_Latn,-3.5260712272454833,-1.1501977572688074,100,0.11505992379284015
25,swh_Latn,4.259015256362676,-1.6808348212633824,100,0.8310604210481564
25,urd_Latn,1.7747140662312504,4.013391914945916,100,1.009599598887032
25,yor_Latn,4.3754068504404,-4.794991168039135,100,0.7789417464311834
26,afr_Latn,-2.216317480579408,-0.8042957043305294,100,0.09189848189058702
26,ben_Beng,2.296211678526138,2.8574805962405536,100,0.3017916561077268
26,eng_Latn,-3.909422338722627,-0.9383890408124539,100,0.1727896176279571
26,fra_Latn,-3.6343419432162865,-0.7903200970351222,100,0.11698989517691771
26,hin_Deva,0.7457824147102294,3.8642387648542122,100,0.6946011573384313
26,spa_Latn,-3.9377274537067097,-0.8634658733127722,100,0.1423787635921921
26,swh_Latn,4.718082541467312,-3.181177378665161,100,1.1210760665021393
26,urd_Latn,2.2708237868650643,4.455881376293169,100,1.2358015586538402
26,yor_Latn,3.666908794656284,-4.599952643231896,100,0.7274321128899857
27,afr_Latn,-2.6621483835972337,1.9013172901413993,100,0.17266024973713026
27,ben_Beng,3.782903810814405,-2.7345143814031747,100,0.36051389150442403
27,eng_Latn,-4.490654612523161,-0.2272409158051476,100,0.2116690814713742
27,fra_Latn,-4.578633440917094,0.047318811500141125,100,0.13952692961292323
27,hin_Deva,2.2525734660235504,-4.732393898275145,100,0.8821034126212738
27,spa_Latn,-4.693948105707512,-0.18920339315179968,100,0.1683861890613678
27,swh_Latn,4.684081393642881,6.305500015161186,100,1.730902440466845
27,urd_Latn,3.382203738240512,-4.1815653691560986,100,1.3960902388661924
27,yor_Latn,2.3236221340236543,3.8107818409886396,100,0.5822218542863724
28,afr_Latn,-3.4676393393583784,7.355253553267809,100,1.779276833568367
28,ben_Beng,4.589478641538693,-1.397442440549074,100,0.3857216188986031
28,eng_Latn,-4.665029341400994,-1.663299148100326,100,0.270442700987585
28,fra_Latn,-4.503281646120583,-1.6294691114064417,100,0.17370559020515144
28,hin_Deva,2.962472452106432,-3.9695701039473126,100,0.8266214095341962
28,spa_Latn,-5.1408019302275045,-2.07268384763239,100,0.252249742489892
28,swh_Latn,5.153559111517925,5.209939970431807,100,1.9694905630811153
28,urd_Latn,3.471821625702086,-3.6885761438481115,100,1.2633170067605481
28,yor_Latn,1.5994204262423335,1.855847271784043,100,0.4797374947959267
29,afr_Latn,-2.677369706675982,10.602579271782428,100,3.950529264719288
29,ben_Beng,5.660060758388125,0.2718009082058911,100,0.5145704752828681
29,eng_Latn,-5.332164645256696,-2.305669076337219,100,0.3674922693073788
29,fra_Latn,-4.840601226778029,-1.7124705322460665,100,0.2145315374063655
29,hin_Deva,3.170516492181134,-2.3467983486404678,100,0.8246743045898409
29,spa_Latn,-5.927176466466583,-2.521673619057442,100,0.33270397674389945
29,swh_Latn,5.160693375653083,1.5828020851483269,100,1.7350519990056439
29,urd_Latn,3.1538175958302577,-3.362955646351408,100,1.271186987838469
29,yor_Latn,1.632223823124687,-0.2076150425040483,100,0.5468463432268924
30,afr_Latn,-0.07076820885757501,11.49326573549518,100,4.778754422196696
30,ben_Beng,8.549327123283938,0.775419495912399,100,0.7026402178322733
30,eng_Latn,-6.92045555159872,-1.1049082325762563,100,0.4413330734451337
30,fra_Latn,-4.3912950634563295,0.2868863085100297,100,0.36498271897449364
30,hin_Deva,6.822640187138887,-1.2704476205545714,100,1.7805931410257578
30,spa_Latn,-5.651344501047891,-0.11964073720292684,100,0.29717467802669195
30,swh_Latn,2.1150497954841883,-2.402475672913675,100,1.257824102780351
30,urd_Latn,1.0347898863807945,-4.761210581160328,100,1.5673102931760028
30,yor_Latn,-1.4879436673272946,-2.896888695509853,100,0.5579862138338658
31,afr_Latn,-2.7154037629612744,-3.258349183806303,100,0.32807105309974244
31,ben_Beng,13.673266895313327,0.4540740308929941,100,0.9362184630964966
31,eng_Latn,-5.294199691920981,-5.077855410908121,100,0.4022445351405029
31,fra_Latn,-2.804498975026024,-5.836831843893683,100,0.3691633712917186
31,hin_Deva,9.84978239335145,-1.4450527376428668,100,2.0507723313213484
31,spa_Latn,-3.7508490867364053,-6.282489371865779,100,0.3551835554549805
31,swh_Latn,-1.4993182590798872,4.446034281475273,100,1.4649801355527856
31,urd_Latn,-3.4561359319948854,9.420251313420072,100,3.738783388297264
31,yor_Latn,-4.002643580945325,7.580218922328413,100,2.075015269238488
32,afr_Latn,-5.912410490614312,-14.720134983652926,100,3.1931111977616586
32,ben_Beng,24.834129872167356,4.3697542174689,100,1.7964826866426147
32,eng_Latn,5.5083922162486525,-17.555312636030212,100,3.4779565066041376
32,fra_Latn,6.610097758591373,-22.03012601843614,100,2.8824889205823974
32,hin_Deva,43.11208557222361,27.132803874874302,100,18.87911641332875
32,spa_Latn,2.6339341844981994,-16.499883391334066,100,2.2017792329769588
32,swh_Latn,-18.998192953635108,9.11755558101643,100,14.88332174826861
32,urd_Latn,-31.456028218442835,17.46846222289798,100,31.90780917017469
32,yor_Latn,-26.332007941036927,12.716881133195741,100,18.091059449378932
